#Simplified	Traditional	Pinyin	English	Classifier	Taiwan Pinyin	Words With Same Pinyin
市长	市長	<span class="tone4">shì</span> <span class="tone3">zhǎng</span>	<ol><li>mayor</li></ol>			
事情		<span class="tone4">shì</span> <span class="tone5">qing</span>	<ol><li>affair; matter; thing; business</li></ol>	件(<span class="tone4">jiàn</span>), 桩|樁(<span class="tone1">zhuāng</span>)		
收		<span class="tone1">shōu</span>	<ol><li>to receive</li><li>to accept</li><li>to collect</li><li>to put away</li><li>to restrain</li><li>to stop</li><li>in care of (used on address line after name)</li></ol>			
收到		<span class="tone1">shōu</span> <span class="tone4">dào</span>	<ol><li>to receive</li></ol>			
收入		<span class="tone1">shōu</span> <span class="tone4">rù</span>	<ol><li>to take in</li><li>income</li><li>revenue</li></ol>	笔|筆(<span class="tone3">bǐ</span>), 个|個(<span class="tone4">gè</span>)		
手表	手錶	<span class="tone3">shǒu</span> <span class="tone3">biǎo</span>	<ol><li>wristwatch</li></ol>	块|塊(<span class="tone4">kuài</span>), 只|隻(<span class="tone1">zhī</span>), 个|個(<span class="tone4">gè</span>)		
受到		<span class="tone4">shòu</span> <span class="tone4">dào</span>	<ol><li>to receive (praise, an education, punishment etc)</li><li>to be ...ed (praised, educated, punished etc)</li></ol>			
舒服		<span class="tone1">shū</span> <span class="tone5">fu</span>	<ol><li>comfortable</li><li>feeling well</li></ol>			
熟		<span class="tone2">shú</span>	<ol><li>ripe; mature</li><li>thoroughly cooked; done</li><li>familiar; acquainted</li><li>experienced; skilled</li><li>(of sleep etc) deep; profound</li><li>also pr. [shou2]</li></ol>			
数	數	<span class="tone3">shǔ</span>	<ol><li>to count</li><li>to count as; to regard as</li><li>to enumerate; to list</li></ol>			
数	數	<span class="tone4">shù</span>	<ol><li>number; figure</li><li>several; a few</li></ol>			
数	數	<span class="tone4">shuò</span>	<ol><li>(literary) frequently; repeatedly</li></ol>			
数字	數字	<span class="tone4">shù</span> <span class="tone4">zì</span>	<ol><li>numeral</li><li>digit</li><li>number</li><li>figure</li><li>amount</li><li>digital (electronics etc)</li></ol>	个|個(<span class="tone4">gè</span>)		
水平		<span class="tone3">shuǐ</span> <span class="tone2">píng</span>	<ol><li>level (of achievement etc)</li><li>standard</li><li>horizontal</li></ol>			
顺利	順利	<span class="tone4">shùn</span> <span class="tone4">lì</span>	<ol><li>smoothly; without a hitch</li></ol>			
说明	說明	<span class="tone1">shuō</span> <span class="tone2">míng</span>	<ol><li>to explain</li><li>to illustrate</li><li>to indicate</li><li>to show</li><li>to prove</li><li>explanation</li><li>directions</li><li>caption</li></ol>	个|個(<span class="tone4">gè</span>)		
司机	司機	<span class="tone1">sī</span> <span class="tone1">jī</span>	<ol><li>chauffeur; driver</li></ol>			
送给	送給	<span class="tone4">sòng</span> <span class="tone3">gěi</span>	<ol><li>to send</li><li>to give as a present</li></ol>			
算		<span class="tone4">suàn</span>	<ol><li>to regard as</li><li>to figure</li><li>to calculate</li><li>to compute</li></ol>			
虽然	雖然	<span class="tone1">suī</span> <span class="tone2">rán</span>	<ol><li>although; even though (often used correlatively with 可是 or 但是 etc)</li></ol>			
随便	隨便	<span class="tone2">suí</span> <span class="tone4">biàn</span>	<ol><li>as one wishes</li><li>as one pleases</li><li>at random</li><li>negligent</li><li>casual</li><li>wanton</li></ol>			
随时	隨時	<span class="tone2">suí</span> <span class="tone2">shí</span>	<ol><li>at any time; at all times</li><li>at the right time; whenever necessary</li></ol>			
所以		<span class="tone3">suǒ</span> <span class="tone3">yǐ</span>	<ol><li>therefore</li><li>as a result</li><li>so</li><li>the reason why</li></ol>			
所有		<span class="tone3">suǒ</span> <span class="tone3">yǒu</span>	<ol><li>all</li><li>to have; to possess; to own</li></ol>			
它		<span class="tone1">tā</span>	<ol><li>it</li></ol>			
它们	它們	<span class="tone1">tā</span> <span class="tone5">men</span>	<ol><li>they; them</li></ol>			
太太		<span class="tone4">tài</span> <span class="tone5">tai</span>	<ol><li>married woman</li><li>Mrs.</li><li>Madam</li><li>wife</li></ol>	个|個(<span class="tone4">gè</span>), 位(<span class="tone4">wèi</span>)		
太阳	太陽	<span class="tone4">tài</span> <span class="tone5">yang</span>	<ol><li>sun</li></ol>	个|個(<span class="tone4">gè</span>)		
态度	態度	<span class="tone4">tài</span> <span class="tone5">du</span>	<ol><li>manner</li><li>bearing</li><li>attitude</li><li>approach</li></ol>	个|個(<span class="tone4">gè</span>)		
讨论	討論	<span class="tone3">tǎo</span> <span class="tone4">lùn</span>	<ol><li>to discuss; to talk over</li></ol>			
套		<span class="tone4">tào</span>	<ol><li>to cover</li><li>to encase</li><li>cover</li><li>sheath</li><li>to overlap</li><li>to interleave</li><li>to model after</li><li>to copy</li><li>formula</li><li>harness</li><li>loop of rope</li><li>(fig.) to fish for</li><li>to obtain slyly</li><li>classifier for sets, collections</li><li>bend (of a river or mountain range, in place names)</li><li>tau (Greek letter Ττ)</li></ol>			
特别	特別	<span class="tone4">tè</span> <span class="tone2">bié</span>	<ol><li>unusual; special</li><li>very; especially; particularly</li><li>expressly; for a specific purpose</li><li>(often followed by 是) in particular</li></ol>			
特点	特點	<span class="tone4">tè</span> <span class="tone3">diǎn</span>	<ol><li>characteristic (feature)</li><li>trait</li><li>feature</li></ol>	个|個(<span class="tone4">gè</span>)		
疼		<span class="tone2">téng</span>	<ol><li>(it) hurts; sore</li><li>to love dearly</li></ol>			
提		<span class="tone2">tí</span>	<ol><li>to carry (hanging down from the hand)</li><li>to lift</li><li>to put forward</li><li>to mention</li><li>to raise (an issue)</li><li>upwards character stroke</li><li>lifting brush stroke (in painting)</li><li>scoop for measuring liquid</li></ol>			
提		<span class="tone1">dī</span>	<ol><li>used in 提防 and 提溜</li></ol>			<span class="nobr">低</span> <span class="nobr">的</span>
提出		<span class="tone2">tí</span> <span class="tone1">chū</span>	<ol><li>to raise (an issue)</li><li>to propose</li><li>to put forward</li><li>to suggest</li><li>to post (on a website)</li><li>to withdraw (cash)</li></ol>			
提到		<span class="tone2">tí</span> <span class="tone4">dào</span>	<ol><li>to mention</li><li>to raise (a subject)</li><li>to refer to</li></ol>			
提高		<span class="tone2">tí</span> <span class="tone1">gāo</span>	<ol><li>to raise</li><li>to increase</li><li>to improve</li></ol>			
题	題	<span class="tone2">tí</span>	<ol><li>topic</li><li>problem for discussion</li><li>exam question</li><li>subject</li><li>to inscribe</li><li>to mention</li></ol>	个|個(<span class="tone4">gè</span>), 道(<span class="tone4">dào</span>)		<span class="nobr">提</span>
题	題	<span class="tone2">Tí</span>	<ol><li>surname Ti</li></ol>			
体育	體育	<span class="tone3">tǐ</span> <span class="tone4">yù</span>	<ol><li>sports</li><li>physical education</li></ol>			
体育场	體育場	<span class="tone3">tǐ</span> <span class="tone4">yù</span> <span class="tone3">chǎng</span>	<ol><li>stadium</li></ol>	个|個(<span class="tone4">gè</span>), 座(<span class="tone4">zuò</span>)		
体育馆	體育館	<span class="tone3">tǐ</span> <span class="tone4">yù</span> <span class="tone3">guǎn</span>	<ol><li>gym</li><li>gymnasium</li><li>stadium</li></ol>	个|個(<span class="tone4">gè</span>)		
天上		<span class="tone1">tiān</span> <span class="tone4">shàng</span>	<ol><li>celestial</li><li>heavenly</li></ol>			
条	條	<span class="tone2">tiáo</span>	<ol><li>strip</li><li>item</li><li>article</li><li>clause (of law or treaty)</li><li>classifier for long thin things (ribbon, river, road, trousers etc)</li></ol>			
条件	條件	<span class="tone2">tiáo</span> <span class="tone4">jiàn</span>	<ol><li>condition; circumstance; term; factor</li><li>requirement; prerequisite; qualification</li><li>situation; state; condition</li></ol>	个|個(<span class="tone4">gè</span>)		
听讲	聽講	<span class="tone1">tīng</span> <span class="tone3">jiǎng</span>	<ol><li>to attend a lecture</li><li>to listen to a talk</li></ol>			
听说	聽說	<span class="tone1">tīng</span> <span class="tone1">shuō</span>	<ol><li>to hear (sth said)</li><li>one hears (that)</li><li>hearsay</li><li>listening and speaking</li></ol>			
停		<span class="tone2">tíng</span>	<ol><li>to stop</li><li>to halt</li><li>to park (a car)</li></ol>			
停车	停車	<span class="tone2">tíng</span> <span class="tone1">chē</span>	<ol><li>to pull up (stop one's vehicle)</li><li>to park</li><li>(of a machine) to stop working</li><li>to stall</li></ol>			
停车场	停車場	<span class="tone2">tíng</span> <span class="tone1">chē</span> <span class="tone3">chǎng</span>	<ol><li>parking lot</li><li>car park</li></ol>			
挺		<span class="tone3">tǐng</span>	<ol><li>straight</li><li>erect</li><li>to stick out (a part of the body)</li><li>to (physically) straighten up</li><li>to support</li><li>to withstand</li><li>outstanding</li><li>(coll.) quite</li><li>very</li><li>classifier for machine guns</li></ol>			
挺好		<span class="tone3">tǐng</span> <span class="tone3">hǎo</span>	<ol><li>very good</li></ol>			
通		<span class="tone1">tōng</span>	<ol><li>to go through</li><li>to know well</li><li>(suffix) expert</li><li>to connect</li><li>to communicate</li><li>open</li><li>to clear</li><li>classifier for letters, telegrams, phone calls etc</li></ol>			
通		<span class="tone4">tòng</span>	<ol><li>classifier for an activity, taken in its entirety (tirade of abuse, stint of music playing, bout of drinking etc)</li></ol>			
通过	通過	<span class="tone1">tōng</span> <span class="tone4">guò</span>	<ol><li>to pass through; to get through</li><li>to adopt (a resolution); to pass (legislation)</li><li>to pass (a test)</li><li>by means of; through; via</li></ol>			
通知		<span class="tone1">tōng</span> <span class="tone1">zhī</span>	<ol><li>to notify</li><li>to inform</li><li>notice</li><li>notification</li></ol>	个|個(<span class="tone4">gè</span>)		
同时	同時	<span class="tone2">tóng</span> <span class="tone2">shí</span>	<ol><li>at the same time; simultaneously</li></ol>			
同事		<span class="tone2">tóng</span> <span class="tone4">shì</span>	<ol><li>colleague; co-worker</li></ol>	个|個(<span class="tone4">gè</span>), 位(<span class="tone4">wèi</span>)		
同样	同樣	<span class="tone2">tóng</span> <span class="tone4">yàng</span>	<ol><li>same; equal; similar</li><li>similarly; also; too</li></ol>			
头	頭	<span class="tone2">tóu</span>	<ol><li>head</li><li>hair style</li><li>the top</li><li>end</li><li>beginning or end</li><li>a stub</li><li>remnant</li><li>chief</li><li>boss</li><li>side</li><li>aspect</li><li>first</li><li>leading</li><li>classifier for pigs or livestock</li></ol>	个|個(<span class="tone4">gè</span>)		
头	頭	<span class="tone5">tou</span>	<ol><li>suffix for nouns</li></ol>			
头发	頭髮	<span class="tone2">tóu</span> <span class="tone5">fa</span>	<ol><li>hair (on the head)</li></ol>			
图片	圖片	<span class="tone2">tú</span> <span class="tone4">piàn</span>	<ol><li>picture; photograph</li></ol>	张|張(<span class="tone1">zhāng</span>)		
推		<span class="tone1">tuī</span>	<ol><li>to push</li><li>to cut</li><li>to refuse</li><li>to reject</li><li>to decline</li><li>to shirk (responsibility)</li><li>to put off</li><li>to delay</li><li>to push forward</li><li>to nominate</li><li>to elect</li><li>massage</li></ol>			
腿		<span class="tone3">tuǐ</span>	<ol><li>leg</li></ol>	条|條(<span class="tone2">tiáo</span>)		
腿	骽	<span class="tone3">tuǐ</span>	<ol><li>hip bone</li><li>old variant of 腿</li></ol>			
外地		<span class="tone4">wài</span> <span class="tone4">dì</span>	<ol><li>parts of the country other than where one is</li></ol>			
外卖	外賣	<span class="tone4">wài</span> <span class="tone4">mài</span>	<ol><li>(of a restaurant) to provide a takeout or home delivery meal</li><li>takeout (business)</li><li>takeout (meal)</li></ol>			
完		<span class="tone2">wán</span>	<ol><li>to finish</li><li>to be over</li><li>whole</li><li>complete</li><li>entire</li></ol>			
完成		<span class="tone2">wán</span> <span class="tone2">chéng</span>	<ol><li>to complete; to accomplish</li></ol>			
完全		<span class="tone2">wán</span> <span class="tone2">quán</span>	<ol><li>complete; whole</li><li>totally; entirely</li></ol>			
晚安		<span class="tone3">wǎn</span> <span class="tone1">ān</span>	<ol><li>Good night!</li><li>Good evening!</li></ol>			
晚报	晚報	<span class="tone3">wǎn</span> <span class="tone4">bào</span>	<ol><li>evening newspaper</li><li>(in a newspaper's name) Evening News</li></ol>			
晚餐		<span class="tone3">wǎn</span> <span class="tone1">cān</span>	<ol><li>evening meal</li><li>dinner</li></ol>	份(<span class="tone4">fèn</span>), 顿|頓(<span class="tone4">dùn</span>), 次(<span class="tone4">cì</span>)		
晚会	晚會	<span class="tone3">wǎn</span> <span class="tone4">huì</span>	<ol><li>evening party</li></ol>	个|個(<span class="tone4">gè</span>)		
碗		<span class="tone3">wǎn</span>	<ol><li>bowl</li><li>cup</li></ol>	只|隻(<span class="tone1">zhī</span>), 个|個(<span class="tone4">gè</span>)		
万	萬	<span class="tone4">wàn</span>	<ol><li>ten thousand</li><li>a great number</li></ol>			
万		<span class="tone4">mò</span>	<ol><li>used in 万俟</li></ol>			<span class="nobr">没</span>
万	萬	<span class="tone4">Wàn</span>	<ol><li>surname Wan</li></ol>			
网	網	<span class="tone3">wǎng</span>	<ol><li>net</li><li>network</li></ol>			
网球	網球	<span class="tone3">wǎng</span> <span class="tone2">qiú</span>	<ol><li>tennis</li><li>tennis ball</li></ol>	个|個(<span class="tone4">gè</span>)		
网站	網站	<span class="tone3">wǎng</span> <span class="tone4">zhàn</span>	<ol><li>website</li></ol>			
往		<span class="tone3">wǎng</span>	<ol><li>to go (in a direction)</li><li>to</li><li>towards</li><li>(of a train) bound for</li><li>past</li><li>previous</li></ol>			<span class="nobr">网</span>
往	徃	<span class="tone3">wǎng</span>	<ol><li>old variant of 往</li></ol>			<span class="nobr">网</span>
为	為	<span class="tone4">wèi</span>	<ol><li>because of</li><li>for</li><li>to</li></ol>			
为	為	<span class="tone2">wéi</span>	<ol><li>as (in the capacity of)</li><li>to take sth as</li><li>to act as</li><li>to serve as</li><li>to behave as</li><li>to become</li><li>to be</li><li>to do</li><li>by (in the passive voice)</li></ol>			
为什么	為什麼	<span class="tone4">wèi</span> <span class="tone2">shén</span> <span class="tone5">me</span>	<ol><li>why?</li><li>for what reason?</li></ol>			
位		<span class="tone4">wèi</span>	<ol><li>position</li><li>location</li><li>place</li><li>seat</li><li>classifier for people (honorific)</li><li>classifier for binary bits (e.g. 十六位 16-bit or 2 bytes)</li><li>(physics) potential</li></ol>			<span class="nobr">为</span>
味道		<span class="tone4">wèidao</span>	<ol><li>flavor; taste</li><li>(fig.) feeling (of ...); sense (of ...); hint (of ...)</li><li>(fig.) interest; delight</li><li>(dialect) smell; odor</li></ol>			
喂		<span class="tone4">wèi</span>	<ol><li>hey</li><li>to feed (an animal, baby, invalid etc)</li></ol>			<span class="nobr">为</span> <span class="nobr">位</span>
喂	餵	<span class="tone4">wèi</span>	<ol><li>to feed</li></ol>			<span class="nobr">为</span> <span class="nobr">位</span>
喂		<span class="tone2">wéi</span>	<ol><li>hello (when answering the phone)</li></ol>			<span class="nobr">为</span>
温度	溫度	<span class="tone1">wēn</span> <span class="tone4">dù</span>	<ol><li>temperature</li></ol>	个|個(<span class="tone4">gè</span>)		
闻	聞	<span class="tone2">wén</span>	<ol><li>to hear</li><li>news</li><li>well-known</li><li>famous</li><li>reputation</li><li>fame</li><li>to smell</li><li>to sniff at</li></ol>			
闻	聞	<span class="tone2">Wén</span>	<ol><li>surname Wen</li></ol>			
问路	問路	<span class="tone4">wèn</span> <span class="tone4">lù</span>	<ol><li>to ask for directions</li><li>to ask the way (to some place)</li></ol>			
问题	問題	<span class="tone4">wèn</span> <span class="tone2">tí</span>	<ol><li>question</li><li>problem</li><li>issue</li><li>topic</li></ol>	个|個(<span class="tone4">gè</span>)		
午餐		<span class="tone3">wǔ</span> <span class="tone1">cān</span>	<ol><li>lunch</li><li>luncheon</li></ol>	份(<span class="tone4">fèn</span>), 顿|頓(<span class="tone4">dùn</span>), 次(<span class="tone4">cì</span>)		
午睡		<span class="tone3">wǔ</span> <span class="tone4">shuì</span>	<ol><li>to take a nap</li><li>siesta</li></ol>			
西北		<span class="tone1">xī</span> <span class="tone3">běi</span>	<ol><li>northwest</li></ol>			
西北		<span class="tone1">Xī</span> <span class="tone3">běi</span>	<ol><li>Northwest China (Shaanxi, Gansu, Qinghai, Ningxia, Xinjiang)</li></ol>			
西餐		<span class="tone1">xī</span> <span class="tone1">cān</span>	<ol><li>Western-style food</li></ol>	份(<span class="tone4">fèn</span>), 顿|頓(<span class="tone4">dùn</span>)		
西方		<span class="tone1">Xī</span> <span class="tone1">fāng</span>	<ol><li>the West</li><li>the Occident</li><li>Western countries</li></ol>			
西南		<span class="tone1">xī</span> <span class="tone2">nán</span>	<ol><li>southwest</li></ol>			
西医	西醫	<span class="tone1">xī</span> <span class="tone1">yī</span>	<ol><li>Western medicine</li><li>a doctor trained in Western medicine</li></ol>			
习惯	習慣	<span class="tone2">xí</span> <span class="tone4">guàn</span>	<ol><li>habit</li><li>custom</li><li>usual practice</li><li>to be used to</li></ol>	个|個(<span class="tone4">gè</span>)		
洗衣机	洗衣機	<span class="tone3">xǐ</span> <span class="tone1">yī</span> <span class="tone1">jī</span>	<ol><li>washing machine; washer</li></ol>	台|臺(<span class="tone2">tái</span>)		
洗澡		<span class="tone3">xǐ</span> <span class="tone3">zǎo</span>	<ol><li>to bathe</li><li>to take a shower</li></ol>			
下		<span class="tone4">xià</span>	<ol><li>down</li><li>downwards</li><li>below</li><li>lower</li><li>later</li><li>next (week etc)</li><li>second (of two parts)</li><li>to decline</li><li>to go down</li><li>to arrive at (a decision, conclusion etc)</li><li>measure word to show the frequency of an action</li></ol>			
下雪		<span class="tone4">xià</span> <span class="tone3">xuě</span>	<ol><li>to snow</li></ol>			
下周	下週	<span class="tone4">xià</span> <span class="tone1">zhōu</span>	<ol><li>next week</li></ol>			
夏天		<span class="tone4">xià</span> <span class="tone1">tiān</span>	<ol><li>summer</li></ol>	个|個(<span class="tone4">gè</span>)		
相同		<span class="tone1">xiāng</span> <span class="tone2">tóng</span>	<ol><li>identical</li><li>same</li></ol>			
相信		<span class="tone1">xiāng</span> <span class="tone4">xìn</span>	<ol><li>to believe; to be convinced; to accept as true</li></ol>			
响	響	<span class="tone3">xiǎng</span>	<ol><li>echo</li><li>sound</li><li>noise</li><li>to make a sound</li><li>to sound</li><li>to ring</li><li>loud</li><li>classifier for noises</li></ol>			
想到		<span class="tone3">xiǎng</span> <span class="tone4">dào</span>	<ol><li>to think of</li><li>to call to mind</li><li>to anticipate</li></ol>			
想法		<span class="tone3">xiǎng</span> <span class="tone3">fǎ</span>	<ol><li>way of thinking; opinion; notion</li><li>to think of a way (to do sth)</li></ol>	个|個(<span class="tone4">gè</span>)		
想起		<span class="tone3">xiǎng</span> <span class="tone3">qǐ</span>	<ol><li>to recall</li><li>to think of</li><li>to call to mind</li></ol>			
向		<span class="tone4">xiàng</span>	<ol><li>towards</li><li>to face</li><li>to turn towards</li><li>direction</li><li>to support</li><li>to side with</li><li>shortly before</li><li>formerly</li><li>always</li><li>all along</li><li>(suffix) suitable for ...</li><li>oriented to ...</li></ol>			
向	嚮	<span class="tone4">xiàng</span>	<ol><li>to tend toward</li><li>to guide</li></ol>			
向	曏	<span class="tone4">xiàng</span>	<ol><li>direction</li><li>orientation</li><li>to face</li><li>to turn toward</li><li>to</li><li>towards</li><li>shortly before</li><li>formerly</li></ol>			
向		<span class="tone4">Xiàng</span>	<ol><li>surname Xiang</li></ol>			
相机	相機	<span class="tone4">xiàng</span> <span class="tone1">jī</span>	<ol><li>camera (abbr. for 照相機｜照相机)</li><li>at the opportune moment</li><li>as the circumstances allow</li></ol>			
像		<span class="tone4">xiàng</span>	<ol><li>to resemble</li><li>to be like</li><li>to look as if</li><li>such as</li><li>appearance</li><li>image</li><li>portrait</li><li>image under a mapping (math.)</li></ol>			<span class="nobr">向</span>
小		<span class="tone3">xiǎo</span>	<ol><li>small</li><li>tiny</li><li>few</li><li>young</li></ol>			
小声	小聲	<span class="tone3">xiǎo</span> <span class="tone1">shēng</span>	<ol><li>in a low voice</li><li>(speak) in whispers</li></ol>			
小时候	小時候	<span class="tone3">xiǎo</span> <span class="tone2">shí</span> <span class="tone5">hou</span>	<ol><li>in one's childhood</li></ol>			
小说	小說	<span class="tone3">xiǎo</span> <span class="tone1">shuō</span>	<ol><li>novel</li><li>fiction</li></ol>	本(<span class="tone3">běn</span>), 部(<span class="tone4">bù</span>)		
小心		<span class="tone3">xiǎo</span> <span class="tone1">xīn</span>	<ol><li>to be careful</li><li>to take care</li></ol>			
小组	小組	<span class="tone3">xiǎo</span> <span class="tone3">zǔ</span>	<ol><li>group</li></ol>			
校园	校園	<span class="tone4">xiào</span> <span class="tone2">yuán</span>	<ol><li>campus</li></ol>			
校长	校長	<span class="tone4">xiào</span> <span class="tone3">zhǎng</span>	<ol><li>(college, university) president</li><li>headmaster</li></ol>	个|個(<span class="tone4">gè</span>), 位(<span class="tone4">wèi</span>), 名(<span class="tone2">míng</span>)		
笑话	笑話	<span class="tone4">xiào</span> <span class="tone5">hua</span>	<ol><li>joke; jest (CL:個｜个)</li><li>to laugh at; to mock</li><li>ridiculous; absurd</li></ol>			
笑话儿	笑話兒	<span class="tone4">xiào</span> <span class="tone5">huar</span>	<ol><li>erhua variant of 笑話｜笑话</li></ol>			
鞋		<span class="tone2">xié</span>	<ol><li>shoe</li></ol>	双|雙(<span class="tone1">shuāng</span>), 只|隻(<span class="tone1">zhī</span>)		
心里	心裡	<span class="tone1">xīnli</span>	<ol><li>chest</li><li>heart; mind</li></ol>			
心情		<span class="tone1">xīn</span> <span class="tone2">qíng</span>	<ol><li>mood; frame of mind</li></ol>	个|個(<span class="tone4">gè</span>)		
心中		<span class="tone1">xīn</span> <span class="tone1">zhōng</span>	<ol><li>central point</li><li>in one's thoughts</li><li>in one's heart</li></ol>			
新闻	新聞	<span class="tone1">xīn</span> <span class="tone2">wén</span>	<ol><li>news</li></ol>	条|條(<span class="tone2">tiáo</span>), 个|個(<span class="tone4">gè</span>)		
信		<span class="tone4">xìn</span>	<ol><li>letter</li><li>mail</li><li>to trust</li><li>to believe</li><li>to profess faith in</li><li>truthful</li><li>confidence</li><li>trust</li><li>at will</li><li>at random</li></ol>	封(<span class="tone1">fēng</span>)		
信号	信號	<span class="tone4">xìn</span> <span class="tone4">hào</span>	<ol><li>signal</li></ol>			
信息		<span class="tone4">xìn</span> <span class="tone1">xī</span>	<ol><li>information</li><li>news</li><li>message</li></ol>			
信心		<span class="tone4">xìn</span> <span class="tone1">xīn</span>	<ol><li>confidence</li><li>faith (in sb or sth)</li></ol>	个|個(<span class="tone4">gè</span>)		
信用卡		<span class="tone4">xìn</span> <span class="tone4">yòng</span> <span class="tone3">kǎ</span>	<ol><li>credit card</li></ol>			
星星		<span class="tone1">xīng</span> <span class="tone5">xing</span>	<ol><li>(coll.) a star; the stars in the sky</li></ol>			
行动	行動	<span class="tone2">xíng</span> <span class="tone4">dòng</span>	<ol><li>operation</li><li>action</li><li>to move about</li><li>mobile</li></ol>	个|個(<span class="tone4">gè</span>)		
行人		<span class="tone2">xíng</span> <span class="tone2">rén</span>	<ol><li>pedestrian</li><li>traveler on foot</li><li>passer-by</li><li>official responsible for arranging audiences with the emperor</li></ol>			
行为	行為	<span class="tone2">xíng</span> <span class="tone2">wéi</span>	<ol><li>action</li><li>conduct</li><li>behavior</li><li>activity</li></ol>			
姓		<span class="tone4">xìng</span>	<ol><li>family name; surname</li><li>to be surnamed ...</li></ol>			
姓名		<span class="tone4">xìngmíng</span>	<ol><li>surname and given name; full name</li></ol>			
休假		<span class="tone1">xiū</span> <span class="tone4">jià</span>	<ol><li>to go on vacation; to have a holiday; to take leave</li></ol>			
许多	許多	<span class="tone3">xǔ</span> <span class="tone1">duō</span>	<ol><li>many</li><li>a lot of</li><li>much</li></ol>			
选	選	<span class="tone3">xuǎn</span>	<ol><li>to choose</li><li>to pick</li><li>to select</li><li>to elect</li></ol>			
学期	學期	<span class="tone2">xué</span> <span class="tone1">qī</span>	<ol><li>term</li><li>semester</li></ol>	个|個(<span class="tone4">gè</span>)		
雪		<span class="tone3">xuě</span>	<ol><li>snow</li><li>(literary) to wipe away (a humiliation etc)</li></ol>	场|場(<span class="tone2">cháng</span>)		
雪		<span class="tone3">Xuě</span>	<ol><li>surname Xue</li></ol>			
颜色	顏色	<span class="tone2">yán</span> <span class="tone4">sè</span>	<ol><li>color</li><li>countenance</li><li>appearance</li><li>facial expression</li><li>pigment</li><li>dyestuff</li></ol>			
眼		<span class="tone3">yǎn</span>	<ol><li>eye</li><li>small hole</li><li>crux (of a matter)</li><li>classifier for big hollow things (wells, stoves, pots etc)</li></ol>	只|隻(<span class="tone1">zhī</span>), 双|雙(<span class="tone1">shuāng</span>)		
眼睛		<span class="tone3">yǎn</span> <span class="tone5">jing</span>	<ol><li>eye</li></ol>	只|隻(<span class="tone1">zhī</span>), 双|雙(<span class="tone1">shuāng</span>)		
养	養	<span class="tone3">yǎng</span>	<ol><li>to raise (animals)</li><li>to bring up (children)</li><li>to keep (pets)</li><li>to support</li><li>to give birth</li></ol>			
样子	樣子	<span class="tone4">yàng</span> <span class="tone5">zi</span>	<ol><li>appearance</li><li>manner</li><li>pattern</li><li>model</li></ol>			
要求		<span class="tone1">yāo</span> <span class="tone2">qiú</span>	<ol><li>to request</li><li>to require</li><li>requirement</li><li>to stake a claim</li><li>to ask</li><li>to demand</li></ol>	点|點(<span class="tone3">diǎn</span>)		
药	藥	<span class="tone4">yào</span>	<ol><li>medicine</li><li>drug</li><li>substance used for a specific purpose (e.g. poisoning, explosion, fermenting)</li><li>to poison</li></ol>	种|種(<span class="tone3">zhǒng</span>), 服(<span class="tone4">fù</span>), 味(<span class="tone4">wèi</span>)		
药	葯	<span class="tone4">yào</span>	<ol><li>leaf of the iris</li></ol>			
药店	藥店	<span class="tone4">yào</span> <span class="tone4">diàn</span>	<ol><li>pharmacy</li></ol>			
药片	藥片	<span class="tone4">yào</span> <span class="tone4">piàn</span>	<ol><li>a (medicine) pill or tablet</li></ol>	片(<span class="tone4">piàn</span>)		
药水	藥水	<span class="tone4">yào</span> <span class="tone3">shuǐ</span>	<ol><li>medicine in liquid form</li><li>bottled medicine</li><li>lotion</li></ol>			
药水	藥水	<span class="tone4">Yào</span> <span class="tone3">shuǐ</span>	<ol><li>Yaksu in North Korea, near the border with Liaoning and Jiling province</li></ol>			
也许	也許	<span class="tone3">yě</span> <span class="tone3">xǔ</span>	<ol><li>perhaps</li><li>maybe</li></ol>			
夜		<span class="tone4">yè</span>	<ol><li>night</li></ol>			
夜里	夜裡	<span class="tone4">yè</span> <span class="tone5">li</span>	<ol><li>during the night</li><li>at night</li><li>nighttime</li></ol>			
一部分		<span class="tone1">yī</span> <span class="tone4">bù</span> <span class="tone5">fen</span>	<ol><li>portion</li><li>part of</li><li>subset</li></ol>			
一定		<span class="tone1">yī</span> <span class="tone4">dìng</span>	<ol><li>surely</li><li>certainly</li><li>necessarily</li><li>fixed</li><li>a certain (extent etc)</li><li>given</li><li>particular</li><li>must</li></ol>			
一共		<span class="tone1">yī</span> <span class="tone4">gòng</span>	<ol><li>altogether</li></ol>			
一会儿	一會兒	<span class="tone1">yī</span> <span class="tone4">huìr</span>	<ol><li>a moment</li><li>a while</li><li>in a moment</li><li>now...now...</li><li>also pr. [yi1 hui3 r5]</li></ol>			
一路平安		<span class="tone1">yī</span> <span class="tone4">lù</span> <span class="tone2">píng</span> <span class="tone1">ān</span>	<ol><li>to have a pleasant journey</li><li>Bon voyage!</li></ol>			
一路顺风	一路順風	<span class="tone1">yī</span> <span class="tone4">lù</span> <span class="tone4">shùn</span> <span class="tone1">fēng</span>	<ol><li>to have a pleasant journey (idiom)</li></ol>			
已经	已經	<span class="tone3">yǐ</span> <span class="tone1">jīng</span>	<ol><li>already</li></ol>			
以后	以後	<span class="tone3">yǐ</span> <span class="tone4">hòu</span>	<ol><li>after</li><li>later</li><li>afterwards</li><li>following</li><li>later on</li><li>in the future</li></ol>			
